incident_id,case_number,report_date,report_time,occurred_date,occurred_time,crime_type,crime_category,ucr_code,crime_severity,premises_type,location_description,latitude,longitude,district,beat,neighborhood,zip_code,ward,victim_count,victim_age_group,victim_gender,victim_race,suspect_count,suspect_age_group,suspect_gender,suspect_race,arrest_made,arrest_date,charges_filed,case_status,clearance_type,weapon_used,domestic_related,gang_related,hate_crime,property_damage,estimated_loss,stolen_vehicles,recovered_property,officer_id,responding_officers,investigation_hours,witnesses,evidence_collected,video_footage,day_of_week,time_category,season,month,year,is_holiday,weather,temperature_f,reported_by,priority_level,arrest_date_status,arrest_status
INC00000058,2023-000058,2023-04-30,09:16:00,2023-04-29,05:56:00,Cybercrime,Other,7A,Felony,Convenience Store,405 Main St,40.961674,-73.975255,Central,20B,Midtown,41475,11,3,45-54,Unknown,Other,3,Unknown,Unknown,Unknown,No,,No,Under Investigation,Unknown,Firearm,No,No,No,No,0,0,Yes,OFF0181,2,159,3,No,No,Tuesday,Morning,Spring,May,2023,No,Cloudy,36,Third Party,Medium,Not Applicable / Pending,Not Applicable
INC00000059,2023-000059,2023-09-15,22:48:00,2023-09-13,12:58:00,Homicide,Violent,1G,Misdemeanor,Transit,3749 Pine St,40.695191,-74.130074,West,9C,Hillside,88163,15,3,18-24,Unknown,Asian,0,Unknown,Unknown,Unknown,No,,No,Open,Exceptional,Unknown,No,Yes,No,No,8891,0,Yes,OFF0036,1,137,4,Yes,No,Sunday,Afternoon,Fall,September,2023,No,Rain,39,Third Party,Medium,Not Applicable / Pending,Not Applicable
INC00000060,2023-000060,2023-12-19,23:37:00,2023-12-14,00:05:00,Theft,Property,5Q,Felony,Office,3729 Oak St,40.510866,-74.204589,North,19A,Downtown Core,39396,14,1,0-17,Female,Other,0,Unknown,Unknown,Unknown,Yes,,No,Open,Unknown,Unknown,No,Yes,No,No,44397,0,No,OFF0158,3,115,1,Yes,No,Thursday,Night,Winter,December,2023,No,Fog,47,Anonymous,Medium,Not Applicable / Pending,Pending
INC00000061,2023-000061,2023-06-18,00:32:00,2023-06-18,23:53:00,Homicide,Violent,8Q,Felony,Other,538 Main St,40.724112,-74.070395,Suburbs,16C,Riverside,96857,5,2,25-34,Unknown,Hispanic,1,0-17,Unknown,Black,No,,No,Closed - Unfounded,Unknown,Unknown,No,No,No,Yes,26712,0,No,OFF0250,1,38,3,Yes,No,Tuesday,Night,Summer,June,2023,No,Snow,82,Witness,Medium,Not Applicable / Pending,Not Applicable
INC00000062,2023-000062,2023-12-02,15:35:00,2023-11-30,13:41:00,Theft,Property,7W,Misdemeanor,Restaurant,6889 Main St,40.792136,-74.18175,East,3E,Midtown,92263,9,3,55-64,Female,White,1,55+,Unknown,Other,No,,No,Suspended,Unknown,Unknown,No,No,No,No,0,0,No,OFF0180,1,106,2,Yes,No,Monday,Afternoon,Winter,December,2023,No,Cloudy,47,Third Party,Low,Not Applicable / Pending,Not Applicable
INC00000063,2023-000063,2023-10-03,11:48:00,2023-10-01,02:12:00,Fraud,Other,8I,Infraction,Office,6373 Cedar St,40.947944,-73.914983,Central,14B,Northgate,92081,13,2,35-44,Female,Other,0,0-17,Unknown,Unknown,Yes,,No,Suspended,Exceptional,Unknown,No,Yes,No,Yes,15182,0,No,OFF0274,1,50,3,No,No,Thursday,Night,Fall,October,2023,No,Fog,40,Victim,Low,Not Applicable / Pending,Pending
INC00000064,2023-000064,2023-09-20,22:23:00,2023-09-16,12:07:00,Vehicle Theft,Property,2R,Misdemeanor,Parking Lot,433 Pine St,40.653486,-74.246888,Suburbs,8B,Southview,67739,4,4,0-17,Male,Other,0,Unknown,Male,White,Yes,2023-11-04,Yes,Closed - Unfounded,Unknown,Unknown,No,No,No,Yes,8050,1,No,OFF0376,1,124,3,No,No,Friday,Afternoon,Fall,September,2023,No,Clear,56,Witness,Medium,Recorded,Completed
INC00000065,2023-000065,2023-10-11,11:38:00,2023-10-09,11:06:00,Burglary,Property,5P,Felony,Parking Lot,8265 Cedar St,40.464153,-73.793499,South,6A,Downtown Core,45588,6,1,18-24,Unknown,Unknown,1,Unknown,Unknown,Black,No,,Yes,Closed - Arrested,Arrest,Knife,Yes,No,No,No,0,0,Yes,OFF0049,3,128,1,No,No,Friday,Morning,Fall,October,2023,Yes,Clear,83,Victim,High,Not Applicable / Pending,Not Applicable
INC00000066,2023-000066,2023-02-28,08:36:00,2023-02-27,06:41:00,Homicide,Violent,2Q,Misdemeanor,Other,2341 Elm St,40.79461,-73.967293,Downtown,2D,Harbor District,92179,12,3,35-44,Unknown,White,1,45-54,Unknown,Unknown,Yes,,Yes,Closed - Arrested,Unfounded,Unknown,No,No,No,Yes,0,0,No,OFF0354,3,21,0,No,No,Thursday,Morning,Spring,March,2023,No,Snow,33,Victim,High,Not Applicable / Pending,Pending
INC00000067,2023-000067,2023-08-01,00:39:00,2023-07-27,19:57:00,Robbery,Property,5G,Misdemeanor,Hospital,9994 Elm St,40.731148,-74.091351,South,19A,Southview,58977,1,1,0-17,Unknown,Other,0,Unknown,Unknown,Unknown,Yes,2023-08-02,Yes,Closed - Cleared,Unknown,Unknown,Yes,No,No,No,0,0,No,OFF0327,1,132,1,No,No,Thursday,Evening,Summer,August,2023,No,Snow,32,Officer,Low,Recorded,Completed
INC00000068,2023-000068,2023-03-17,10:45:00,2023-03-12,20:48:00,DUI,Other,4O,Infraction,Bank,9272 Maple St,40.482711,-74.141212,East,14E,Northgate,51186,10,2,65+,Female,Unknown,2,0-17,Unknown,Hispanic,No,,Yes,Suspended,Unknown,Firearm,No,No,No,Yes,34502,0,No,OFF0275,2,52,3,No,Yes,Sunday,Evening,Spring,March,2023,No,Fog,65,Officer,Low,Not Applicable / Pending,Not Applicable
INC00000069,2023-000069,2023-12-17,07:57:00,2023-12-15,11:13:00,Vehicle Theft,Property,6W,Misdemeanor,Restaurant,6886 Main St,40.746344,-73.907834,South,12A,Southview,90994,6,1,Unknown,Male,Hispanic,2,0-17,Female,Hispanic,No,,No,Closed - Unfounded,Unknown,Unknown,Yes,No,No,Yes,0,1,No,OFF0172,3,62,1,No,Yes,Tuesday,Morning,Winter,December,2023,No,Cloudy,53,Anonymous,High,Not Applicable / Pending,Not Applicable
INC00000070,2023-000070,2023-01-12,07:32:00,2023-01-06,02:51:00,Arson,Other,2S,Infraction,Gas Station,557 Pine St,40.782325,-74.10079,Central,8E,Riverside,24593,1,1,45-54,Female,White,0,Unknown,Unknown,Asian,Yes,,No,Under Investigation,Arrest,Knife,Yes,No,No,Yes,0,0,No,OFF0398,3,41,1,No,Yes,Saturday,Night,Winter,January,2023,No,Clear,51,Third Party,High,Not Applicable / Pending,Pending
INC00000071,2023-000071,2023-08-05,07:45:00,2023-07-30,15:27:00,Domestic Violence,Other,6A,Felony,Bank,6681 Maple St,40.628945,-74.163426,Central,19E,Oak Park,16469,1,2,55-64,Male,Other,3,Unknown,Female,Unknown,No,,Yes,Open,Unfounded,Unknown,No,No,No,No,23526,0,No,OFF0144,3,31,4,Yes,No,Monday,Afternoon,Summer,August,2023,No,Clear,87,Anonymous,High,Not Applicable / Pending,Not Applicable
INC00000072,2023-000072,2023-10-26,21:55:00,2023-10-25,11:32:00,Burglary,Property,7Q,Infraction,Restaurant,7472 Main St,40.748284,-73.912462,Downtown,1E,Downtown Core,94443,12,4,65+,Male,Black,3,Unknown,Unknown,Unknown,No,,Yes,Under Investigation,Unknown,Unknown,No,No,No,Yes,0,0,Yes,OFF0463,2,182,1,Yes,Yes,Saturday,Morning,Fall,October,2023,No,Fog,64,Anonymous,Low,Not Applicable / Pending,Not Applicable
INC00000073,2023-000073,2023-11-17,20:32:00,2023-11-13,10:04:00,Robbery,Property,2D,Infraction,Parking Lot,8508 Maple St,40.779183,-73.772264,Central,14B,Northgate,62137,13,2,18-24,Male,Other,0,25-34,Unknown,Unknown,No,,Yes,Closed - Cleared,Unknown,Unknown,Yes,No,No,No,0,0,Yes,OFF0219,1,105,0,No,No,Sunday,Morning,Fall,November,2023,No,Clear,76,Victim,Low,Not Applicable / Pending,Not Applicable
INC00000074,2023-000074,2023-07-03,15:31:00,2023-07-02,06:55:00,Sexual Assault,Violent,4A,Misdemeanor,Residence,5474 Pine St,40.786854,-73.978416,Suburbs,19B,Oak Park,92087,4,2,0-17,Female,Unknown,2,55+,Unknown,Unknown,No,,No,Closed - Arrested,Unknown,Unknown,Yes,No,No,No,30725,0,No,OFF0469,1,179,2,Yes,Yes,Wednesday,Morning,Summer,July,2023,No,Cloudy,69,Victim,Medium,Not Applicable / Pending,Not Applicable
INC00000075,2023-000075,2023-12-01,09:32:00,2023-11-28,15:18:00,Robbery,Property,1E,Felony,Hospital,705 Oak St,40.684955,-73.927591,Suburbs,10C,Midtown,21432,12,3,35-44,Unknown,White,3,25-34,Unknown,White,No,,No,Closed - Cleared,Unknown,Unknown,No,No,No,No,11925,0,No,OFF0011,3,41,0,No,No,Sunday,Afternoon,Winter,December,2023,No,Snow,69,Officer,Low,Not Applicable / Pending,Not Applicable
INC00000076,2023-000076,2023-12-12,06:20:00,2023-12-06,02:26:00,Drug Offense,Other,1I,Misdemeanor,Mall,9236 Cedar St,40.81225,-73.935746,East,16E,Midtown,46360,11,4,0-17,Male,White,3,55+,Unknown,Asian,Yes,2023-12-19,Yes,Under Investigation,Unfounded,Unknown,No,No,No,Yes,0,0,Yes,OFF0302,2,113,0,No,No,Thursday,Night,Winter,December,2023,No,Cloudy,82,Third Party,Low,Recorded,Completed
INC00000077,2023-000077,2023-11-07,15:16:00,2023-11-07,05:14:00,Homicide,Violent,1O,Misdemeanor,Bank,754 Maple St,40.874949,-73.849829,Suburbs,4E,Southview,75750,4,3,45-54,Male,Unknown,3,Unknown,Unknown,Unknown,Yes,2024-02-02,Yes,Closed - Arrested,Unknown,Unknown,Yes,No,No,No,5440,0,No,OFF0352,1,146,2,No,Yes,Thursday,Morning,Fall,November,2023,No,Rain,87,Victim,High,Recorded,Completed
INC00000078,2023-000078,2023-03-26,05:29:00,2023-03-24,04:37:00,Arson,Other,6F,Infraction,School,4759 Oak St,40.46627,-74.214015,South,2A,Midtown,93411,1,1,25-34,Female,Unknown,2,25-34,Male,Black,Yes,2023-04-16,Yes,Closed - Unfounded,Unknown,Unknown,No,No,No,No,36139,0,Yes,OFF0465,3,108,4,No,No,Tuesday,Night,Spring,March,2023,Yes,Snow,59,Anonymous,High,Recorded,Completed
INC00000079,2023-000079,2023-06-04,10:49:00,2023-06-02,16:47:00,Sexual Assault,Violent,9U,Felony,Transit,4122 Oak St,40.517955,-73.917868,Downtown,13D,Northgate,84432,8,4,18-24,Male,Other,3,55+,Unknown,Unknown,Yes,2023-06-22,No,Open,Unknown,Unknown,No,No,No,No,0,0,Yes,OFF0191,3,82,0,No,No,Tuesday,Afternoon,Summer,June,2023,No,Cloudy,35,Third Party,Low,Recorded,Completed
INC00000080,2023-000080,2023-09-14,22:58:00,2023-09-12,17:08:00,Assault,Violent,3L,Infraction,Office,5268 Oak St,40.873826,-73.986974,Downtown,20C,Hillside,69002,5,2,18-24,Unknown,Hispanic,1,Unknown,Unknown,Unknown,Yes,2023-10-10,No,Under Investigation,Exceptional,Unknown,Yes,No,No,Yes,542,0,No,OFF0422,2,149,3,Yes,Yes,Saturday,Evening,Fall,September,2023,No,Snow,60,Third Party,Low,Recorded,Completed
INC00000081,2023-000081,2023-04-06,21:22:00,2023-04-01,04:25:00,Fraud,Other,1L,Infraction,Residence,7365 Pine St,40.637838,-73.833597,North,16E,Westside,63393,3,4,45-54,Female,Other,2,0-17,Unknown,Hispanic,Yes,2023-06-12,No,Suspended,Unknown,Firearm,No,No,No,Yes,0,0,Yes,OFF0196,3,83,2,Yes,Yes,Saturday,Night,Spring,April,2023,No,Clear,86,Officer,Medium,Recorded,Completed
INC00000082,2023-000082,2023-05-06,18:21:00,2023-05-06,19:03:00,Domestic Violence,Other,9C,Infraction,Restaurant,703 Elm St,40.492633,-73.885757,Central,1D,Hillside,31730,15,4,65+,Unknown,Unknown,0,Unknown,Unknown,Asian,Yes,,No,Closed - Unfounded,Unknown,Firearm,No,No,No,No,0,0,No,OFF0104,2,109,1,No,No,Monday,Evening,Spring,May,2023,No,Rain,43,Victim,Medium,Not Applicable / Pending,Pending
INC00000083,2023-000083,2023-04-18,09:21:00,2023-04-16,18:29:00,Robbery,Property,4B,Felony,Mall,985 Elm St,40.531242,-74.212111,East,10C,Harbor District,92790,10,2,0-17,Male,White,3,35-44,Male,Black,No,,No,Under Investigation,Unfounded,Unknown,Yes,No,No,Yes,0,0,No,OFF0309,2,128,1,Yes,No,Thursday,Evening,Spring,April,2023,No,Rain,86,Witness,Medium,Not Applicable / Pending,Not Applicable
INC00000084,2023-000084,2023-09-11,06:27:00,2023-09-05,21:32:00,Assault,Violent,4I,Misdemeanor,Bank,2187 Pine St,40.732627,-74.248332,Suburbs,9E,Harbor District,64095,3,2,65+,Unknown,Black,3,0-17,Unknown,Unknown,Yes,,Yes,Open,Unknown,Unknown,No,No,No,Yes,17262,0,No,OFF0246,2,120,0,No,No,Wednesday,Night,Fall,September,2023,No,Snow,71,Victim,Medium,Not Applicable / Pending,Pending
INC00000085,2023-000085,2023-07-22,11:59:00,2023-07-17,15:17:00,Assault,Violent,2X,Felony,Restaurant,5640 Elm St,40.636882,-74.117329,West,11B,Southview,15991,9,4,25-34,Unknown,Other,1,25-34,Unknown,Other,No,,No,Closed - Cleared,Unknown,Unknown,No,Yes,No,Yes,4906,0,Yes,OFF0274,3,157,4,No,No,Monday,Afternoon,Summer,July,2023,No,Fog,74,Anonymous,Medium,Not Applicable / Pending,Not Applicable
INC00000086,2023-000086,2023-05-06,06:33:00,2023-05-02,20:15:00,Cybercrime,Other,9B,Felony,Office,1765 Elm St,40.465447,-74.23557,East,12A,Riverside,34556,14,3,0-17,Male,Asian,1,55+,Male,Unknown,No,,Yes,Suspended,Unknown,Unknown,Yes,No,Yes,No,0,0,Yes,OFF0369,2,47,3,No,No,Monday,Evening,Spring,May,2023,No,Snow,45,Third Party,Low,Not Applicable / Pending,Not Applicable
INC00000087,2023-000087,2023-02-25,20:16:00,2023-02-24,04:47:00,Domestic Violence,Other,7P,Infraction,Transit,3019 Pine St,40.484084,-73.949825,North,19A,Harbor District,42102,1,2,35-44,Male,Black,0,18-24,Unknown,Other,No,,No,Closed - Cleared,Unknown,Unknown,Yes,Yes,No,No,0,0,No,OFF0499,1,100,3,Yes,No,Monday,Night,Winter,February,2023,Yes,Fog,62,Anonymous,High,Not Applicable / Pending,Not Applicable
INC00000088,2023-000088,2023-01-19,09:11:00,2023-01-12,05:28:00,DUI,Other,1H,Misdemeanor,Commercial,7566 Cedar St,40.766215,-73.973215,East,18D,Southview,49747,8,3,45-54,Unknown,White,3,0-17,Unknown,Unknown,No,,No,Under Investigation,Unfounded,Unknown,Yes,No,No,No,0,0,No,OFF0360,1,136,2,Yes,No,Saturday,Morning,Winter,January,2023,No,Fog,31,Witness,High,Not Applicable / Pending,Not Applicable
INC00000089,2023-000089,2023-03-16,18:50:00,2023-03-09,08:10:00,Vehicle Theft,Property,8X,Infraction,Parking Lot,3431 Pine St,40.722482,-73.946961,Downtown,17A,Eastbrook,55451,9,3,35-44,Female,Asian,3,35-44,Unknown,Unknown,No,,No,Closed - Cleared,Unknown,Firearm,No,No,Yes,No,0,1,Yes,OFF0220,3,199,3,Yes,Yes,Saturday,Morning,Spring,March,2023,No,Cloudy,89,Witness,High,Not Applicable / Pending,Not Applicable
INC00000090,2023-000090,2023-03-15,10:31:00,2023-03-08,20:43:00,Robbery,Property,7H,Misdemeanor,Street,2191 Main St,40.576935,-74.249214,Suburbs,19E,Northgate,12807,4,2,55-64,Male,Other,3,45-54,Male,Asian,No,,No,Closed - Cleared,Unknown,Blunt Object,No,No,No,No,30908,0,No,OFF0261,2,89,3,No,No,Friday,Evening,Spring,March,2023,No,Rain,49,Victim,High,Not Applicable / Pending,Not Applicable
INC00000091,2023-000091,2023-02-17,21:23:00,2023-02-12,16:44:00,Weapons Violation,Other,5N,Infraction,Convenience Store,9148 Cedar St,40.592316,-73.868839,South,19A,Downtown Core,16763,14,2,35-44,Unknown,Black,2,Unknown,Female,Unknown,Yes,,No,Closed - Cleared,Exceptional,Unknown,No,No,No,No,0,0,No,OFF0119,1,93,4,No,Yes,Sunday,Afternoon,Winter,February,2023,No,Clear,55,Anonymous,Low,Not Applicable / Pending,Pending
INC00000092,2023-000092,2023-04-07,04:59:00,2023-04-03,03:23:00,Fraud,Other,9Y,Misdemeanor,Bank,2213 Oak St,40.464772,-74.246778,Central,14A,Harbor District,89058,13,1,45-54,Male,Hispanic,0,Unknown,Male,Asian,No,,No,Closed - Arrested,Unfounded,Unknown,No,No,No,No,46876,0,No,OFF0152,2,185,0,No,Yes,Sunday,Night,Spring,April,2023,No,Cloudy,74,Victim,Low,Not Applicable / Pending,Not Applicable
INC00000093,2023-000093,2023-01-15,13:30:00,2023-01-11,01:04:00,Burglary,Property,3D,Felony,Gas Station,5662 Elm St,40.738316,-73.861798,South,3E,Southview,18867,14,1,65+,Unknown,Unknown,1,18-24,Female,Unknown,No,,Yes,Closed - Unfounded,Arrest,Unknown,No,No,No,No,21694,0,Yes,OFF0440,1,18,1,No,Yes,Tuesday,Night,Winter,January,2023,No,Fog,75,Third Party,Medium,Not Applicable / Pending,Not Applicable
INC00000094,2023-000094,2023-04-30,23:36:00,2023-04-28,14:02:00,Domestic Violence,Other,2G,Felony,Hospital,9940 Elm St,40.856419,-73.925417,East,9A,Downtown Core,45709,10,3,65+,Female,White,2,Unknown,Female,Black,Yes,2023-06-07,Yes,Closed - Cleared,Unfounded,Unknown,Yes,No,No,No,0,0,Yes,OFF0360,1,72,3,Yes,No,Tuesday,Afternoon,Spring,May,2023,No,Fog,74,Officer,Medium,Recorded,Completed
INC00000095,2023-000095,2023-06-17,17:36:00,2023-06-15,15:52:00,DUI,Other,8S,Infraction,Mall,1780 Maple St,40.735024,-73.762149,West,16B,Westside,83081,10,2,35-44,Unknown,Unknown,2,18-24,Unknown,White,No,,Yes,Open,Unknown,Unknown,No,No,No,Yes,0,0,No,OFF0404,2,191,0,Yes,Yes,Monday,Afternoon,Summer,June,2023,No,Clear,49,Victim,High,Not Applicable / Pending,Not Applicable
INC00000096,2023-000096,2023-08-11,23:09:00,2023-08-11,04:07:00,Weapons Violation,Other,6E,Infraction,Bank,4721 Oak St,40.726139,-74.162254,Downtown,5B,Westside,78079,4,1,0-17,Female,Asian,1,Unknown,Female,Asian,No,,No,Under Investigation,Unknown,Knife,No,No,No,No,30968,0,No,OFF0087,3,148,1,No,Yes,Sunday,Night,Summer,August,2023,No,Clear,83,Third Party,Medium,Not Applicable / Pending,Not Applicable
INC00000097,2023-000097,2023-10-04,06:06:00,2023-09-29,15:09:00,Theft,Property,2S,Infraction,Parking Lot,8338 Cedar St,40.960452,-74.138745,South,16D,Northgate,13711,1,1,35-44,Unknown,Other,0,Unknown,Male,Black,Yes,2023-11-14,Yes,Closed - Cleared,Arrest,Blunt Object,No,No,No,No,0,0,No,OFF0200,2,11,4,No,Yes,Friday,Afternoon,Fall,October,2023,No,Fog,53,Anonymous,High,Recorded,Completed
INC00000098,2023-000098,2023-06-22,10:14:00,2023-06-19,11:49:00,Assault,Violent,5M,Felony,Park,1460 Elm St,40.640517,-74.139455,Suburbs,18D,Downtown Core,28827,8,2,55-64,Male,Hispanic,0,55+,Unknown,Unknown,No,,Yes,Closed - Cleared,Unknown,Unknown,Yes,No,No,Yes,9295,0,No,OFF0326,3,179,0,No,Yes,Saturday,Morning,Summer,June,2023,No,Fog,31,Witness,High,Not Applicable / Pending,Not Applicable
INC00000099,2023-000099,2023-03-07,06:30:00,2023-03-01,09:16:00,Drug Offense,Other,6I,Felony,Mall,9497 Elm St,40.741754,-73.92085,South,3A,Eastbrook,59524,9,1,45-54,Unknown,Other,0,18-24,Female,Unknown,No,,No,Suspended,Unknown,Unknown,No,No,No,Yes,21288,0,No,OFF0327,1,154,2,Yes,No,Thursday,Morning,Spring,March,2023,No,Rain,81,Third Party,High,Not Applicable / Pending,Not Applicable
INC00000100,2023-000100,2023-10-11,04:22:00,2023-10-09,22:43:00,Theft,Property,4A,Infraction,Hospital,2675 Maple St,40.672218,-74.194949,West,9A,Oak Park,89243,6,2,25-34,Unknown,White,2,18-24,Unknown,White,No,,Yes,Suspended,Exceptional,Firearm,No,No,No,No,22087,0,Yes,OFF0348,1,124,1,No,Yes,Friday,Night,Fall,October,2023,No,Rain,31,Victim,Low,Not Applicable / Pending,Not Applicable
INC00000101,2023-000101,2023-06-20,07:47:00,2023-06-14,13:41:00,Robbery,Property,5I,Misdemeanor,Gas Station,1849 Main St,40.520311,-74.246858,Downtown,14B,Eastbrook,52692,11,4,25-34,Unknown,Asian,0,Unknown,Male,Unknown,Yes,,Yes,Under Investigation,Unknown,Unknown,Yes,Yes,No,No,0,0,Yes,OFF0016,1,153,0,Yes,No,Thursday,Afternoon,Summer,June,2023,No,Fog,84,Witness,Medium,Not Applicable / Pending,Pending
INC00000102,2023-000102,2023-09-10,09:50:00,2023-09-06,09:47:00,Robbery,Property,7I,Felony,School,7289 Cedar St,40.621388,-73.765677,Suburbs,3D,Oak Park,23543,15,1,65+,Female,Other,3,45-54,Unknown,Unknown,Yes,,No,Closed - Arrested,Unknown,Unknown,No,No,No,Yes,0,0,No,OFF0109,1,60,3,No,No,Tuesday,Morning,Fall,September,2023,No,Clear,78,Victim,Medium,Not Applicable / Pending,Pending
INC00000103,2023-000103,2023-03-27,09:09:00,2023-03-22,00:13:00,DUI,Other,7R,Misdemeanor,Convenience Store,8281 Cedar St,40.672059,-74.234855,East,5D,Eastbrook,85084,8,4,35-44,Unknown,Black,1,Unknown,Male,Unknown,No,,No,Closed - Arrested,Unfounded,Firearm,No,No,No,Yes,25104,0,No,OFF0109,1,101,4,Yes,Yes,Wednesday,Night,Spring,March,2023,No,Rain,63,Victim,High,Not Applicable / Pending,Not Applicable
INC00000104,2023-000104,2023-03-04,16:08:00,2023-03-01,11:11:00,Domestic Violence,Other,5S,Felony,Office,7406 Elm St,40.910025,-74.222319,Central,10E,Midtown,83956,2,1,18-24,Unknown,Asian,2,Unknown,Female,Unknown,Yes,,No,Open,Unknown,Firearm,No,No,No,No,49547,0,Yes,OFF0252,3,8,2,Yes,Yes,Monday,Morning,Spring,March,2023,No,Cloudy,52,Victim,High,Not Applicable / Pending,Pending
INC00000105,2023-000105,2023-10-10,19:29:00,2023-10-07,11:19:00,Vehicle Theft,Property,7U,Infraction,Office,9081 Oak St,40.903265,-74.022456,Downtown,9C,Hillside,14262,3,2,Unknown,Unknown,Black,2,Unknown,Male,Black,No,,Yes,Under Investigation,Exceptional,Unknown,No,No,No,No,0,1,No,OFF0252,1,22,2,Yes,Yes,Thursday,Morning,Fall,October,2023,No,Rain,48,Officer,Medium,Not Applicable / Pending,Not Applicable
INC00000106,2023-000106,2023-05-11,14:50:00,2023-05-05,00:56:00,DUI,Other,5K,Felony,Parking Lot,9000 Cedar St,40.804681,-74.250585,North,6B,Midtown,78363,1,3,35-44,Male,Asian,3,Unknown,Unknown,Asian,Yes,,No,Closed - Arrested,Unknown,Firearm,Yes,No,No,No,0,0,Yes,OFF0077,3,1,1,Yes,Yes,Saturday,Night,Spring,May,2023,No,Clear,89,Witness,Low,Not Applicable / Pending,Pending
INC00000107,2023-000107,2023-12-07,11:13:00,2023-12-02,02:26:00,Domestic Violence,Other,3L,Misdemeanor,Gas Station,430 Cedar St,40.625269,-74.238591,Central,9B,Northgate,15086,2,3,18-24,Male,Black,3,45-54,Unknown,Other,No,,Yes,Suspended,Exceptional,Unknown,No,No,No,No,0,0,Yes,OFF0171,2,79,0,Yes,Yes,Saturday,Night,Winter,December,2023,No,Clear,81,Victim,High,Not Applicable / Pending,Not Applicable
INC00000108,2023-000108,2023-11-05,02:15:00,2023-10-30,12:34:00,Weapons Violation,Other,2Y,Misdemeanor,Residence,1187 Oak St,40.575456,-73.898577,Downtown,1C,Southview,89554,10,2,65+,Female,White,3,55+,Unknown,Unknown,Yes,,No,Open,Unknown,Firearm,No,No,No,No,34719,0,No,OFF0449,3,47,4,No,Yes,Tuesday,Afternoon,Fall,November,2023,No,Rain,84,Witness,High,Not Applicable / Pending,Pending
INC00000109,2023-000109,2023-08-16,01:27:00,2023-08-16,14:57:00,Drug Offense,Other,1E,Infraction,Residence,2503 Pine St,40.634713,-73.78824,Central,17B,Midtown,17894,9,4,55-64,Unknown,Unknown,1,25-34,Female,Unknown,No,,No,Open,Unfounded,Unknown,No,No,No,Yes,0,0,No,OFF0353,1,83,4,No,No,Friday,Afternoon,Summer,August,2023,Yes,Rain,40,Officer,Low,Not Applicable / Pending,Not Applicable
INC00000110,2023-000110,2023-06-14,23:02:00,2023-06-12,07:34:00,Weapons Violation,Other,8C,Misdemeanor,Mall,1113 Pine St,40.63943,-74.225193,Suburbs,7B,Oak Park,37267,15,1,65+,Female,White,1,55+,Unknown,Hispanic,Yes,2023-07-29,No,Open,Unknown,Firearm,No,Yes,No,Yes,8440,0,Yes,OFF0238,3,38,4,No,No,Friday,Morning,Summer,June,2023,No,Rain,61,Third Party,High,Recorded,Completed
INC00000111,2023-000111,2023-03-07,18:44:00,2023-03-04,06:10:00,Robbery,Property,2O,Misdemeanor,Gas Station,5177 Main St,40.671343,-73.807443,Central,13D,Westside,42067,11,3,65+,Male,Asian,2,0-17,Female,Hispanic,Yes,,Yes,Closed - Unfounded,Unknown,Unknown,No,No,No,Yes,27208,0,No,OFF0365,2,29,2,No,No,Thursday,Morning,Spring,March,2023,No,Fog,49,Anonymous,Medium,Not Applicable / Pending,Pending
INC00000112,2023-000112,2023-05-26,00:02:00,2023-05-21,09:46:00,Homicide,Violent,2S,Misdemeanor,Park,4231 Maple St,40.593586,-74.055062,North,5B,Northgate,28953,11,2,0-17,Female,Other,0,Unknown,Female,Other,Yes,,Yes,Under Investigation,Unknown,Unknown,No,Yes,No,Yes,24940,0,No,OFF0433,2,124,1,No,Yes,Sunday,Morning,Spring,May,2023,No,Fog,78,Third Party,Low,Not Applicable / Pending,Pending
INC00000113,2023-000113,2023-09-12,00:13:00,2023-09-08,13:37:00,Assault,Violent,8Z,Felony,Hospital,3540 Oak St,40.578624,-73.771337,Suburbs,7C,Southview,83416,6,3,18-24,Unknown,Other,2,Unknown,Unknown,Unknown,No,,Yes,Closed - Cleared,Exceptional,Unknown,No,No,No,No,0,0,No,OFF0024,3,145,0,No,Yes,Thursday,Afternoon,Fall,September,2023,Yes,Rain,58,Anonymous,Low,Not Applicable / Pending,Not Applicable
INC00000114,2023-000114,2023-12-24,02:10:00,2023-12-18,04:05:00,Vandalism,Other,5O,Misdemeanor,Mall,3967 Pine St,40.756315,-73.911041,Downtown,18A,Hillside,39809,3,2,25-34,Male,Asian,0,55+,Unknown,Unknown,No,,Yes,Open,Unknown,Unknown,Yes,No,No,Yes,3506,0,No,OFF0171,1,98,2,Yes,No,Tuesday,Night,Winter,December,2023,No,Rain,43,Victim,Medium,Not Applicable / Pending,Not Applicable
